# Rating [kW],Rotor Diam [m],Blade Mass Exp,Shear Exp,Wind Vel [m/s],TCC [USD/kW],AEP [kWh/yr]
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,1.026839897598983725e+03,1.375894161137179844e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,1.026839897598983725e+03,1.693861332954854518e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,1.026839897598983725e+03,1.944207306485735625e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,1.026839897598983725e+03,2.131149552370282263e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.026839897598983725e+03,2.258994502267803997e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,1.026839897598983725e+03,2.332904573432116583e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,1.026839897598983725e+03,1.156828216400651261e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,1.026839897598983725e+03,1.541032611987950653e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.026839897598983725e+03,1.845636968667626753e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,1.026839897598983725e+03,2.073780825324119255e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,1.026839897598983725e+03,2.230992251168169081e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,1.026839897598983725e+03,2.323313245129909366e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,1.026839897598983725e+03,2.359087036281579360e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,1.026839897598983725e+03,1.323748878747412562e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,1.026839897598983725e+03,1.700881217093990743e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,1.026839897598983725e+03,1.985631292181739584e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,1.026839897598983725e+03,2.184619522652667016e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,1.026839897598983725e+03,2.305003955897752196e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,1.026839897598983725e+03,2.356378227684945613e+07
4.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,1.026839897598983725e+03,2.351477316833353415e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,6.731623450884520707e+02,1.069319245386245288e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,6.731623450884520707e+02,1.534360514648018219e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,6.731623450884520707e+02,1.937483286812318861e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,6.731623450884520707e+02,2.264714422064340115e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,6.731623450884520707e+02,2.515246665659753978e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,6.731623450884520707e+02,2.691615677592375875e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,6.731623450884520707e+02,2.799131244463180006e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,6.731623450884520707e+02,1.265437468082716502e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,6.731623450884520707e+02,1.741930800475643575e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,6.731623450884520707e+02,2.134843239891501889e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,6.731623450884520707e+02,2.437679612981592119e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,6.731623450884520707e+02,2.652390544396154210e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,6.731623450884520707e+02,2.784551799253648520e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,6.731623450884520707e+02,2.843993950915075466e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,6.731623450884520707e+02,1.469661204872568138e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,6.731623450884520707e+02,1.946542693694122136e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,6.731623450884520707e+02,2.319714208770260215e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,6.731623450884520707e+02,2.588272785825689882e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,6.731623450884520707e+02,2.757466471740039811e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,6.731623450884520707e+02,2.838117944162461534e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,6.731623450884520707e+02,2.846001696617403999e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,7.154925624351149054e+02,1.069319245386245288e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,7.154925624351149054e+02,1.534360514648018219e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,7.154925624351149054e+02,1.937483286812318861e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,7.154925624351149054e+02,2.264714422064340115e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,7.154925624351149054e+02,2.515246665659753978e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,7.154925624351149054e+02,2.691615677592375875e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,7.154925624351149054e+02,2.799131244463180006e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,7.154925624351149054e+02,1.265437468082716502e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,7.154925624351149054e+02,1.741930800475643575e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,7.154925624351149054e+02,2.134843239891501889e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,7.154925624351149054e+02,2.437679612981592119e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,7.154925624351149054e+02,2.652390544396154210e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,7.154925624351149054e+02,2.784551799253648520e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,7.154925624351149054e+02,2.843993950915075466e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,7.154925624351149054e+02,1.469661204872568138e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,7.154925624351149054e+02,1.946542693694122136e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,7.154925624351149054e+02,2.319714208770260215e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,7.154925624351149054e+02,2.588272785825689882e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,7.154925624351149054e+02,2.757466471740039811e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,7.154925624351149054e+02,2.838117944162461534e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,7.154925624351149054e+02,2.846001696617403999e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,7.794866910939620084e+02,1.069319245386245288e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,7.794866910939620084e+02,1.534360514648018219e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,7.794866910939620084e+02,1.937483286812318861e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,7.794866910939620084e+02,2.264714422064340115e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,7.794866910939620084e+02,2.515246665659753978e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,7.794866910939620084e+02,2.691615677592375875e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,7.794866910939620084e+02,2.799131244463180006e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,7.794866910939620084e+02,1.265437468082716502e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,7.794866910939620084e+02,1.741930800475643575e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,7.794866910939620084e+02,2.134843239891501889e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,7.794866910939620084e+02,2.437679612981592119e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,7.794866910939620084e+02,2.652390544396154210e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,7.794866910939620084e+02,2.784551799253648520e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,7.794866910939620084e+02,2.843993950915075466e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,7.794866910939620084e+02,1.469661204872568138e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,7.794866910939620084e+02,1.946542693694122136e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,7.794866910939620084e+02,2.319714208770260215e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,7.794866910939620084e+02,2.588272785825689882e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,7.794866910939620084e+02,2.757466471740039811e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,7.794866910939620084e+02,2.838117944162461534e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,7.794866910939620084e+02,2.846001696617403999e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,8.765261605148259605e+02,1.069319245386245288e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,8.765261605148259605e+02,1.534360514648018219e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,8.765261605148259605e+02,1.937483286812318861e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,8.765261605148259605e+02,2.264714422064340115e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,8.765261605148259605e+02,2.515246665659753978e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,8.765261605148259605e+02,2.691615677592375875e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,8.765261605148259605e+02,2.799131244463180006e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,8.765261605148259605e+02,1.265437468082716502e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,8.765261605148259605e+02,1.741930800475643575e+07
5.000000000000000000e+03,1.600000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,8.765261605148259605e+02,2.134843239891501889e+07
